date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:09:38	84355/84355	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2020:04:24%20GMT	http://cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from http://www.udghosh.org/)
07:09:38	5876/5876	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Jun%202016%2020:08:05%20GMT	https://cdnjs.cloudflare.com/ajax/libs/prefixfree/1.0.7/prefixfree.min.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdnjs.cloudflare.com/ajax/libs/prefixfree/1.0.7/prefixfree.min.js	(from http://www.udghosh.org/)
07:09:40	5634/5634	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/airtel.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/airtel.png	(from http://www.udghosh.org/)
07:09:45	119927/119927	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2015:12:09%20GMT	http://www.udghosh.org/img/logo.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/logo.png	(from http://www.udghosh.org/)
07:09:48	58411/58411	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Oct%202017%2008:51:28%20GMT	http://www.udghosh.org/img/Sponsors/lohia_group.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/lohia_group.jpg	(from http://www.udghosh.org/)
07:09:50	27907/27907	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/sbi.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/sbi.png	(from http://www.udghosh.org/)
07:09:52	4515/4515	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/upsidc.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/upsidc.jpg	(from http://www.udghosh.org/)
07:09:52	22603/22603	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/danik%20jagran.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/danik%20jagran.png	(from http://www.udghosh.org/)
07:09:54	91069/91069	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2019:13:16%20GMT	http://www.udghosh.org/img/Sponsors/jyoti%20strips.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/jyoti%20strips.png	(from http://www.udghosh.org/)
07:09:54	6506/6506	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/apl%20apollo.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/apl%20apollo.png	(from http://www.udghosh.org/)
07:10:04	57091/57091	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:29:13%20GMT	http://www.udghosh.org/img/Sponsors/kesco.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/kesco.png	(from http://www.udghosh.org/)
07:10:04	54166/54166	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:21:32%20GMT	http://www.udghosh.org/img/Sponsors/alcis.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/alcis.png	(from http://www.udghosh.org/)
07:10:06	247351/247351	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Aug%202017%2015:32:22%20GMT	http://www.udghosh.org/js/jquery-2.1.1.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/js/jquery-2.1.1.js	(from http://www.udghosh.org/)
07:10:14	145429/145429	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/baadshah.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/baadshah.png	(from http://www.udghosh.org/)
07:10:14	51538/51538	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:14:22%20GMT	http://www.udghosh.org/img/Sponsors/fastrack.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/fastrack.png	(from http://www.udghosh.org/)
07:10:17	89419/89419	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:33:54%20GMT	http://www.udghosh.org/img/Sponsors/lic.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/lic.png	(from http://www.udghosh.org/)
07:10:23	31129/31129	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/alfa.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/alfa.png	(from http://www.udghosh.org/)
07:10:34	118096/118096	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/cugl.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/cugl.png	(from http://www.udghosh.org/)
07:10:43	55061/55061	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/yonex.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/yonex.png	(from http://www.udghosh.org/)
07:11:11	406556/406556	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/vh1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/vh1.png	(from http://www.udghosh.org/)
07:11:15	19328/19328	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/heini.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/heini.png	(from http://www.udghosh.org/)
07:11:17	7796/7796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/denver.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/denver.jpg	(from http://www.udghosh.org/)
07:11:40	544689/544689	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:26:33%20GMT	http://www.udghosh.org/img/Sponsors/hrs.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/hrs.png	(from http://www.udghosh.org/)
07:11:46	389628/389628	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/wrogn.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/wrogn.png	(from http://www.udghosh.org/)
07:11:46	519343/519343	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202017%2000:45:31%20GMT	http://www.udghosh.org/img/Sponsors/campusevents.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/campusevents.png	(from http://www.udghosh.org/)
07:11:49	10072/10072	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/tata%20stryder.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/tata%20stryder.png	(from http://www.udghosh.org/)
07:11:50	3800/3800	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2015:42:46%20GMT	http://www.udghosh.org/img/Sponsors/dream.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/dream.png	(from http://www.udghosh.org/)
07:11:54	51246/51246	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/stag.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/stag.png	(from http://www.udghosh.org/)
07:11:55	21440/21440	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/campus%20e%20shop.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/campus%20e%20shop.png	(from http://www.udghosh.org/)
07:12:01	32130/32130	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/digi.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/digi.png	(from http://www.udghosh.org/)
07:12:03	8628/8628	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/fuko.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/fuko.jpg	(from http://www.udghosh.org/)
07:12:21	103770/103770	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/grapevine.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/grapevine.png	(from http://www.udghosh.org/)
07:12:24	13637/13637	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/jagran%20engage.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/jagran%20engage.png	(from http://www.udghosh.org/)
07:12:27	11434/11434	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/shara%20news.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/shara%20news.jpg	(from http://www.udghosh.org/)
07:12:29	222101/222101	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/fashion%20saloon.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/fashion%20saloon.png	(from http://www.udghosh.org/)
07:12:32	12340/12340	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/big%20fm.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/big%20fm.png	(from http://www.udghosh.org/)
07:12:33	37447/37447	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/carnival.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/carnival.png	(from http://www.udghosh.org/)
07:12:36	9780/9780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/red%20hat%20production.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/red%20hat%20production.jpg	(from http://www.udghosh.org/)
07:12:36	25179/25179	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/royal.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/royal.png	(from http://www.udghosh.org/)
07:12:38	2502/2502	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/indian%20news.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/indian%20news.png	(from http://www.udghosh.org/)
07:12:39	18090/18090	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/fit%20muscle.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/fit%20muscle.png	(from http://www.udghosh.org/)
07:12:41	6425/6425	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/mtv.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/mtv.png	(from http://www.udghosh.org/)
07:12:42	22785/22785	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Oct%202017%2015:21:38%20GMT	http://www.udghosh.org/img/Sponsors/du%20beats.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/du%20beats.png	(from http://www.udghosh.org/)
07:12:43	35134/35134	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Jun%202016%2020:03:45%20GMT	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.6.3/css/font-awesome.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.6.3/css/font-awesome.css	(from http://www.udghosh.org/css/nav.css)
07:12:54	78365/78365	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202017%2000:45:40%20GMT	http://www.udghosh.org/img/Sponsors/rammo.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/rammo.jpg	(from http://www.udghosh.org/)
07:14:05	936422/936422	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Oct%202017%2015:17:28%20GMT	http://www.udghosh.org/img/Sponsors/zebronics.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/Sponsors/zebronics.jpg	(from http://www.udghosh.org/)
07:14:22	543126/543126	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2015:11:58%20GMT	http://www.udghosh.org/img/CA1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/CA1.png	(from http://www.udghosh.org/css/nav.css)
07:14:30	37045/37045	---MCZ	200	added ('OK')	application/javascript	etag:W/%225869c96cc8f19086aee625d670d741f9%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/maxcdn.bootstrapcdn.com/bootstrap/3.3.7/js/bootstrap.min.js	(from http://www.udghosh.org/)
07:14:56	833249/833249	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2015:12:15%20GMT	http://www.udghosh.org/img/portal.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/portal.png	(from http://www.udghosh.org/css/nav.css)
07:14:57	2560/2560	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202017%2010:13:44%20GMT	http://www.udghosh.org/assets/bg-img.jpg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/assets/bg-img.44.delayed	(from http://www.udghosh.org/css/style2.css)
07:14:58	995/995	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2029%20Aug%202017%2015:11:59%20GMT	http://www.udghosh.org/img/cd-arrow-bottom.svg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/cd-arrow-bottom.svg	(from http://www.udghosh.org/css/home.css)
07:14:58	1918/1918	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2006%20Sep%202017%2014:08:51%20GMT	http://www.udghosh.org/img/cd-icon-3-small.svg	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/cd-icon-3-small.svg	(from http://www.udghosh.org/css/style1.css)
07:15:00	2377/2377	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:22:26%20GMT	http://www.udghosh.org/Events/img/favicon-32x32.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/favicon-32x32.png	(from http://www.udghosh.org/Events/)
07:15:01	11623/11623	---M--	200	added ('OK')	text/css	date:Wed,%2016%20Aug%202017%2014:00:40%20GMT	http://www.udghosh.org/Events/css/style.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/css/style.css	(from http://www.udghosh.org/Events/)
07:15:01	13756/13756	---M--	200	added ('OK')	text/css	date:Wed,%2011%20Oct%202017%2013:41:29%20GMT	http://www.udghosh.org/Events/css/style1.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/css/style1.css	(from http://www.udghosh.org/Events/)
07:15:03	31000/31000	---MCZ	200	added ('OK')	text/css	date:Mon,%2024%20Oct%202016%2016:32:19%20GMT	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from http://www.udghosh.org/Events/)
07:15:04	2560/2560	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202017%2010:13:44%20GMT	http://www.udghosh.org/Events/style1.css	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/style1.4b.delayed	(from http://www.udghosh.org/Events/)
07:15:10	9496/9496	---MCZ	200	added ('OK')	text/javascript	etag:W/%221b25112e0d7a9285f0160b43a40faeb4%22	https://use.fontawesome.com/fd2ef9ab09.js	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/use.fontawesome.com/fd2ef9ab09.js	(from http://www.udghosh.org/Events/)
07:15:11	2560/2560	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202017%2010:13:44%20GMT	http://www.udghosh.org/home.html	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/home.4e.delayed	(from http://www.udghosh.org/Events/)
07:15:15	484265/484265	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2015:12:12%20GMT	http://www.udghosh.org/img/lookback1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/img/lookback1.png	(from http://www.udghosh.org/css/nav.css)
07:15:22	36583/36583	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:29%20GMT	http://www.udghosh.org/Events/img/sporticon/general.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/general.png	(from http://www.udghosh.org/Events/)
07:15:29	36957/36957	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:21%20GMT	http://www.udghosh.org/Events/img/sporticon/athletic.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/athletic.png	(from http://www.udghosh.org/Events/)
07:15:30	119927/119927	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:22:27%20GMT	http://www.udghosh.org/Events/img/logo.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/logo.png	(from http://www.udghosh.org/Events/)
07:15:35	34134/34134	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:23%20GMT	http://www.udghosh.org/Events/img/sporticon/badminton1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/badminton1.png	(from http://www.udghosh.org/Events/)
07:15:37	38014/38014	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:23%20GMT	http://www.udghosh.org/Events/img/sporticon/basketball1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/basketball1.png	(from http://www.udghosh.org/Events/)
07:15:42	36100/36100	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:25%20GMT	http://www.udghosh.org/Events/img/sporticon/carom.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/carom.png	(from http://www.udghosh.org/Events/)
07:15:42	27586/27586	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:26%20GMT	http://www.udghosh.org/Events/img/sporticon/chess.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/chess.png	(from http://www.udghosh.org/Events/)
07:15:48	35508/35508	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:27%20GMT	http://www.udghosh.org/Events/img/sporticon/cricket1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/cricket1.png	(from http://www.udghosh.org/Events/)
07:15:48	33660/33660	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:28%20GMT	http://www.udghosh.org/Events/img/sporticon/football1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/football1.png	(from http://www.udghosh.org/Events/)
07:15:54	32949/32949	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:30%20GMT	http://www.udghosh.org/Events/img/sporticon/handball.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/handball.png	(from http://www.udghosh.org/Events/)
07:15:54	32546/32546	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:31%20GMT	http://www.udghosh.org/Events/img/sporticon/hockey1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/hockey1.png	(from http://www.udghosh.org/Events/)
07:16:00	37163/37163	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:32%20GMT	http://www.udghosh.org/Events/img/sporticon/Kabaddi.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/Kabaddi.png	(from http://www.udghosh.org/Events/)
07:16:01	35975/35975	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:33%20GMT	http://www.udghosh.org/Events/img/sporticon/KHO%20kho.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/KHO%20kho.png	(from http://www.udghosh.org/Events/)
07:16:06	33460/33460	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:37%20GMT	http://www.udghosh.org/Events/img/sporticon/LAWN%20tennis1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/LAWN%20tennis1.png	(from http://www.udghosh.org/Events/)
07:16:08	37849/37849	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:36%20GMT	http://www.udghosh.org/Events/img/sporticon/mr%20udghosh.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/mr%20udghosh.png	(from http://www.udghosh.org/Events/)
07:16:13	36322/36322	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:38%20GMT	http://www.udghosh.org/Events/img/sporticon/powerlifting.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/powerlifting.png	(from http://www.udghosh.org/Events/)
07:16:13	30029/30029	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:39%20GMT	http://www.udghosh.org/Events/img/sporticon/sports%20quiz.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/sports%20quiz.png	(from http://www.udghosh.org/Events/)
07:16:19	33818/33818	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:39%20GMT	http://www.udghosh.org/Events/img/sporticon/squash.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/squash.png	(from http://www.udghosh.org/Events/)
07:16:19	27775/27775	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:41%20GMT	http://www.udghosh.org/Events/img/sporticon/table%20tennis.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/table%20tennis.png	(from http://www.udghosh.org/Events/)
07:16:20	2560/2560	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Aug%202017%2010:13:44%20GMT	http://www.udghosh.org/Events/Register/signup.html	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/Register/signup.63.delayed	(from http://www.udghosh.org/Events/)
07:16:24	31810/31810	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2013:26:42%20GMT	http://www.udghosh.org/Events/img/sporticon/volleyball1.png	C:/Users/Ashray%20Aggarwal/Desktop/New%20folder%20(2)/Aahvaan/www.udghosh.org/Events/img/sporticon/volleyball1.png	(from http://www.udghosh.org/Events/)
